price,m2_price,square,rooms,district,micro_district,building_type,floor,floors,condition,building_age,floor_to_floors,is_good_floor
31000,1033,30,1,3,2,2,3,3,6,7,1.0,0
52700,1246,42,2,1,3,0,3,4,5,4,0.75,0
115000,906,127,3,3,1,0,9,9,6,41,1.0,0
113000,1087,104,3,1,0,1,7,10,5,7,0.7,0
113000,1087,104,3,1,0,1,7,10,5,7,0.7,0
70000,1129,62,3,3,0,0,7,9,4,7,0.7777777777777778,0
49500,1086,46,2,1,2,0,1,4,5,4,0.25,0
83000,1186,70,2,3,4,2,8,13,5,7,0.6153846153846154,0
77000,1116,69,3,1,2,2,7,9,5,4,0.7777777777777778,0
135000,925,146,3,3,1,1,10,10,6,7,1.0,0
66000,733,90,3,3,1,1,6,16,2,3,0.375,1
50500,1074,47,2,1,2,0,2,4,5,4,0.5,1
46000,902,51,1,1,0,0,9,9,5,4,1.0,0
46000,902,51,2,1,0,0,9,9,5,4,1.0,0
35000,603,58,2,0,0,2,5,5,5,7,1.0,0
58500,1219,48,1,1,2,2,3,10,5,4,0.3,1
64000,1032,62,2,2,2,2,12,16,5,6,0.75,0
54500,1048,52,1,1,2,1,8,12,5,4,0.6666666666666666,0
51000,1154,44,2,1,2,2,4,4,6,4,1.0,0
77800,1000,78,2,3,4,1,4,16,5,7,0.25,1
50000,1190,42,1,1,2,1,8,12,5,4,0.6666666666666666,0
87000,1115,78,2,3,0,2,8,10,5,7,0.8,0
35000,1061,33,1,3,3,0,9,9,3,35,1.0,0
68500,1022,67,2,1,3,1,10,10,5,4,1.0,0
82000,1152,71,3,1,2,0,8,9,6,4,0.8888888888888888,0
72520,980,74,2,3,4,1,4,16,2,7,0.25,1
61500,1230,50,2,1,4,2,5,5,5,4,1.0,0
67500,1125,60,2,1,1,1,7,8,5,4,0.875,0
50000,714,70,2,1,2,1,12,12,2,4,1.0,0
70000,1045,67,2,1,3,1,10,10,5,4,1.0,0
37300,1166,32,1,3,2,2,3,3,6,7,1.0,0
49500,1053,47,2,1,2,0,4,4,6,4,1.0,0
69000,1030,67,2,1,0,2,10,10,5,4,1.0,0
49000,1065,46,2,0,2,2,4,5,5,7,0.8,0
38000,864,44,1,1,0,2,5,14,2,3,0.35714285714285715,1
35000,1061,33,1,3,3,0,9,9,3,7,1.0,0
49000,1065,46,2,0,0,2,1,4,5,7,0.25,0
61000,1052,58,2,3,1,0,7,9,5,7,0.7777777777777778,0
78600,750,105,3,1,0,2,8,14,2,3,0.5714285714285714,0
58500,886,66,2,1,3,2,12,13,5,4,0.9230769230769231,0
65000,739,88,3,2,2,2,11,14,2,6,0.7857142857142857,0
56700,736,77,2,1,0,2,9,14,2,3,0.6428571428571429,0
73100,850,86,2,1,2,2,9,12,5,4,0.75,0
38000,1267,30,1,0,2,0,1,5,4,7,0.2,0
58500,886,66,2,1,0,1,12,13,5,4,0.9230769230769231,0
70000,1045,67,2,1,0,1,10,12,5,4,0.8333333333333334,0
133500,947,141,3,2,2,2,8,10,5,6,0.8,0
31000,1107,28,1,1,3,2,1,3,6,4,0.3333333333333333,0
49000,1043,47,2,1,2,0,4,4,5,4,1.0,0
59000,1229,48,1,1,2,1,4,10,5,7,0.4,1
46000,979,47,1,1,0,2,10,12,5,4,0.8333333333333334,0
63500,992,64,2,1,2,2,6,12,5,4,0.5,1
57000,983,58,3,1,2,0,4,4,3,4,1.0,0
43000,977,44,1,1,0,2,7,9,6,5,0.7777777777777778,0
49000,1043,47,2,1,2,0,4,4,5,4,1.0,0
49000,1065,46,2,3,0,2,1,4,4,7,0.25,0
61000,1173,52,2,3,1,0,7,9,5,7,0.7777777777777778,0
57000,1140,50,1,3,1,2,3,10,6,7,0.3,1
40000,800,50,1,1,0,2,5,11,0,4,0.45454545454545453,1
70000,1045,67,2,1,2,1,10,10,5,4,1.0,0
70000,1045,67,2,1,4,2,10,10,5,4,1.0,0
75000,806,93,3,1,0,1,11,12,5,3,0.9166666666666666,0
82500,1159,71,4,1,2,0,8,9,5,35,0.8888888888888888,0
66000,1138,58,3,1,0,0,1,4,5,47,0.25,0
135000,957,141,2,2,2,2,8,10,5,7,0.8,0
81000,1012,80,3,2,1,2,4,6,5,9,0.6666666666666666,0
51500,1096,47,2,1,2,2,1,5,5,50,0.2,0
53000,981,54,2,1,0,1,5,10,5,4,0.5,1
57500,946,61,3,2,1,0,2,5,5,55,0.4,1
62500,977,64,2,1,2,1,6,12,5,3,0.5,1
145000,993,146,3,2,4,2,8,10,5,6,0.8,0
33500,798,42,1,1,0,1,4,9,2,4,0.4444444444444444,1
145000,993,146,3,3,0,2,8,10,5,7,0.8,0
28000,903,31,1,1,0,1,5,10,2,3,0.5,1
33000,786,42,1,1,0,1,14,14,5,3,1.0,0
63000,1086,58,3,1,2,0,3,4,4,4,0.75,0
90000,1154,78,3,3,1,2,5,5,6,7,1.0,0
63999,585,109,3,2,0,1,9,10,2,6,0.9,0
72000,742,97,3,3,1,1,12,15,5,3,0.8,0
78750,750,105,3,1,0,2,8,14,2,4,0.5714285714285714,0
120000,1558,77,2,1,0,2,10,10,5,4,1.0,0
34320,763,45,1,1,0,1,13,14,2,3,0.9285714285714286,0
100000,1163,86,3,1,0,1,3,8,2,4,0.375,1
54800,830,66,2,1,0,1,2,12,2,4,0.16666666666666666,1
102500,782,131,3,1,0,1,10,14,2,3,0.7142857142857143,0
78615,756,104,3,1,0,1,8,14,2,3,0.5714285714285714,0
42000,1050,40,1,1,3,2,2,12,2,4,0.16666666666666666,1
51900,1104,47,2,2,2,2,8,12,6,6,0.6666666666666666,0
55700,884,63,2,1,0,1,7,12,2,3,0.5833333333333334,0
68000,1133,60,2,1,1,1,7,7,5,5,1.0,0
74500,1007,74,3,2,4,2,1,5,6,6,0.2,0
80000,930,86,4,3,1,0,9,9,5,7,1.0,0
42000,1167,36,1,2,2,0,1,9,6,6,0.1111111111111111,0
74000,1138,65,3,2,2,0,8,9,6,6,0.8888888888888888,0
70700,789,90,3,1,0,1,11,13,5,4,0.8461538461538461,0
58200,750,78,2,1,0,2,14,14,2,3,1.0,0
83505,750,111,3,1,0,2,14,14,2,3,1.0,0
102500,782,131,3,1,0,1,10,14,2,3,0.7142857142857143,0
33600,700,48,1,0,0,2,11,16,2,7,0.6875,0
57750,750,77,2,1,0,2,5,12,2,2,0.4166666666666667,1
57750,750,77,2,1,0,2,5,12,2,1,0.4166666666666667,1
72500,967,75,2,2,2,2,6,9,5,3,0.6666666666666666,0
22000,880,25,1,0,2,2,3,8,2,3,0.375,1
51000,927,55,1,2,0,1,4,9,5,6,0.4444444444444444,1
42000,1050,40,1,1,0,2,2,12,2,4,0.16666666666666666,1
125000,1202,104,3,1,0,1,13,14,2,6,0.9285714285714286,0
121000,864,140,3,3,1,1,8,9,5,14,0.8888888888888888,0
59000,1035,57,2,1,2,2,5,7,5,4,0.7142857142857143,0
47000,1093,43,1,1,2,2,6,12,2,4,0.5,1
32947,780,42,1,1,0,1,14,14,5,4,1.0,0
56900,837,68,3,3,1,2,1,4,4,7,0.25,0
141000,916,154,3,2,4,2,6,7,5,6,0.8571428571428571,0
192270,870,221,6 и более,1,0,2,14,14,5,4,1.0,0
64400,1342,48,1,1,0,2,9,9,5,4,1.0,0
85000,1049,81,3,2,2,2,9,10,5,6,0.9,0
46500,1011,46,1,1,1,0,5,9,5,4,0.5555555555555556,0
71500,1172,61,3,3,3,0,1,9,6,7,0.1111111111111111,0
67000,1155,58,2,1,2,0,4,9,5,4,0.4444444444444444,1
102461,780,131,3,1,0,1,10,14,2,4,0.7142857142857143,0
124500,1064,117,3,3,4,1,8,16,5,7,0.5,1
54000,1256,43,2,1,2,0,1,4,5,4,0.25,0
124500,1064,117,3,3,4,1,6,16,5,7,0.375,1
50000,833,60,2,3,1,2,5,5,5,7,1.0,0
61500,1060,58,3,1,2,0,1,4,5,4,0.25,0
55000,1058,52,2,1,2,0,5,9,5,4,0.5555555555555556,0
80000,1509,53,3,3,4,2,2,4,5,7,0.5,1
121000,1000,121,4,3,4,2,16,16,5,7,1.0,0
74000,1000,74,2,3,4,2,4,16,5,7,0.25,1
33700,702,48,1,0,0,2,11,16,2,3,0.6875,0
48000,1091,44,2,1,0,0,3,4,5,4,0.75,0
55000,1058,52,2,1,2,0,5,9,5,4,0.5555555555555556,0
58000,1208,48,1,1,2,1,4,9,5,7,0.4444444444444444,1
89800,736,122,3,1,0,1,3,9,2,4,0.3333333333333333,1
55000,917,60,2,1,2,0,5,9,3,4,0.5555555555555556,0
58000,1000,58,2,2,2,1,7,13,5,6,0.5384615384615384,0
155000,1192,130,3,2,4,2,2,10,5,6,0.2,1
48000,960,50,2,1,0,0,3,4,4,4,0.75,0
145000,993,146,3,2,4,2,8,10,6,10,0.8,0
33500,798,42,1,1,2,1,4,9,5,5,0.4444444444444444,1
72500,1208,60,2,1,0,1,5,13,2,4,0.38461538461538464,1
63999,586,109,3,2,0,1,9,10,5,3,0.9,0
51000,895,57,1,1,2,1,7,12,5,5,0.5833333333333334,0
89500,1119,80,2,3,3,1,10,12,5,4,0.8333333333333334,0
78000,975,80,4,1,2,0,8,9,5,4,0.8888888888888888,0
51000,1020,50,1,1,0,1,1,12,6,5,0.08333333333333333,0
113000,1097,103,3,1,0,1,8,10,5,7,0.8,0
100000,1235,81,3,2,4,2,4,6,5,6,0.6666666666666666,0
46500,1033,45,2,3,3,0,5,5,5,7,1.0,0
88000,1143,77,2,1,0,1,8,12,5,5,0.6666666666666666,0
86000,1075,80,3,1,2,1,2,10,5,8,0.2,1
54000,1029,52,2,1,2,2,5,6,6,4,0.8333333333333334,0
124000,1051,118,3,1,0,1,12,14,5,2,0.8571428571428571,0
58000,1261,46,2,2,1,1,12,12,5,6,1.0,0
125000,1263,99,3,3,1,1,6,10,6,9,0.6,0
39500,940,42,1,0,2,2,7,9,5,5,0.7777777777777778,0
73100,850,86,2,1,0,1,1,12,2,5,0.08333333333333333,0
29000,967,30,1,1,0,1,7,10,5,3,0.7,0
112000,1098,102,4,1,2,2,10,10,5,4,1.0,0
210000,1288,163,5,1,0,2,4,5,6,4,0.8,0
66000,1065,62,3,2,4,2,1,5,4,6,0.2,0
55000,1058,52,2,1,2,0,1,4,5,4,0.25,0
63800,1029,62,3,1,2,0,9,9,6,4,1.0,0
33500,798,42,1,1,2,1,4,9,5,5,0.4444444444444444,1
181500,1500,121,3,2,0,2,5,8,2,3,0.625,0
60720,690,88,3,2,2,1,11,14,5,4,0.7857142857142857,0
57000,731,78,2,1,2,1,4,12,2,7,0.3333333333333333,1
90000,900,100,2,1,0,2,3,14,2,3,0.21428571428571427,1
62000,969,64,2,1,2,2,3,12,5,4,0.25,1
260000,1182,220,4,1,0,2,1,2,2,4,0.5,0
52000,825,63,3,2,3,0,8,9,5,6,0.8888888888888888,0
86900,988,88,3,1,1,1,6,10,5,9,0.6,0
35000,833,42,1,1,2,1,4,9,5,4,0.4444444444444444,1
69500,772,90,2,2,2,1,9,9,5,6,1.0,0
152950,1330,115,3,1,2,1,6,15,2,3,0.4,1
53000,1128,47,1,1,0,1,13,13,5,4,1.0,0
137500,1100,125,3,1,0,1,11,18,2,0,0.6111111111111112,0
53500,1070,50,1,1,0,1,5,12,5,4,0.4166666666666667,1
141000,1500,94,2,2,0,2,7,8,2,3,0.875,0
67000,1155,58,3,1,2,2,3,4,5,4,0.75,0
86000,1387,62,3,1,2,0,9,9,5,4,1.0,0
65000,823,79,2,0,2,2,5,13,2,3,0.38461538461538464,1
59000,843,70,3,3,0,2,3,12,5,7,0.25,1
53500,1070,50,1,1,0,1,5,12,5,5,0.4166666666666667,1
64000,1032,62,2,2,2,2,12,16,5,3,0.75,0
50000,943,53,1,1,4,2,3,10,2,3,0.3,1
46000,535,86,3,3,0,2,2,4,5,7,0.5,1
58000,1208,48,2,1,0,0,2,4,6,4,0.5,1
90000,1500,60,1,3,1,2,10,14,5,4,0.7142857142857143,0
81500,937,87,3,1,2,0,9,9,5,4,1.0,0
31000,795,39,1,0,1,2,4,4,4,54,1.0,0
64500,672,96,3,1,4,1,5,13,2,2,0.38461538461538464,1
39000,1054,37,1,1,2,2,5,5,3,34,1.0,0
65000,1016,64,3,1,2,0,1,4,6,4,0.25,0
47500,990,48,1,1,0,1,8,9,5,3,0.8888888888888888,0
38000,1086,35,1,1,2,1,5,5,4,4,1.0,0
88000,1000,88,3,1,1,1,6,10,5,4,0.6,0
133000,1000,133,3,1,0,1,4,13,2,3,0.3076923076923077,1
33700,702,48,1,0,0,2,11,16,2,3,0.6875,0
79000,1053,75,2,1,0,2,5,12,5,5,0.4166666666666667,1
60500,1061,57,2,3,1,0,7,9,6,7,0.7777777777777778,0
48000,1067,45,2,1,0,0,3,4,5,4,0.75,0
48000,1091,44,2,1,0,0,3,4,5,4,0.75,0
74000,1000,74,2,3,4,1,4,16,2,7,0.25,1
74000,1000,74,2,3,4,1,4,16,2,7,0.25,1
58500,1360,43,1,1,4,2,3,3,6,12,1.0,0
142000,1092,130,3,3,1,2,7,10,5,7,0.7,0
205000,1376,149,4,1,0,1,4,8,5,4,0.5,1
82000,1083,76,2,1,2,2,5,12,5,4,0.4166666666666667,1
39500,1234,32,1,1,2,0,1,4,6,4,0.25,0
83000,976,85,3,1,0,0,7,9,5,4,0.7777777777777778,0
33000,786,42,1,1,2,1,4,9,2,5,0.4444444444444444,1
145000,1115,130,3,3,4,2,7,12,5,7,0.5833333333333334,0
36500,1217,30,1,3,2,2,3,3,6,7,1.0,0
88000,1239,71,2,3,3,1,4,12,5,5,0.3333333333333333,1
61500,1060,58,3,1,2,0,1,4,6,4,0.25,0
145000,1450,100,3,3,4,1,7,9,5,7,0.7777777777777778,0
77000,1116,69,3,1,2,2,7,9,5,4,0.7777777777777778,0
54800,830,66,2,1,0,1,2,12,5,4,0.16666666666666666,1
40500,1191,34,1,1,2,0,4,5,4,45,0.8,0
52000,981,53,2,0,3,0,9,9,6,43,1.0,0
42500,944,45,1,1,0,0,7,9,6,4,0.7777777777777778,0
62000,1016,61,2,1,0,1,7,9,6,4,0.7777777777777778,0
42000,1000,42,2,2,4,2,5,5,6,6,1.0,0
105500,1088,97,3,1,0,1,7,12,6,4,0.5833333333333334,0
31400,730,43,1,1,2,1,2,12,2,4,0.16666666666666666,1
95200,850,112,3,1,2,1,4,13,2,4,0.3076923076923077,1
54000,1000,54,1,1,0,1,4,14,5,5,0.2857142857142857,1
132000,1119,118,4,1,0,1,10,12,5,4,0.8333333333333334,0
235000,1193,197,4,1,3,1,3,9,5,4,0.3333333333333333,1
46500,1081,43,2,1,2,0,5,5,3,4,1.0,0
115000,1554,74,2,1,0,2,7,8,5,4,0.875,0
75000,1389,54,3,0,3,2,3,5,5,56,0.6,0
48400,913,53,3,1,0,2,3,5,3,53,0.6,0
55000,1000,55,2,2,2,2,5,5,6,6,1.0,0
207400,850,244,6 и более,1,0,1,13,14,5,6,0.9285714285714286,0
63000,1235,51,2,3,3,1,6,10,5,9,0.6,0
71100,790,90,2,3,1,1,11,16,5,3,0.6875,0
86500,1030,84,2,1,0,2,7,12,2,6,0.5833333333333334,0
66500,1147,58,3,1,2,2,3,4,5,4,0.75,0
87000,1036,84,2,1,0,2,12,12,2,6,1.0,0
65000,1121,58,2,1,2,1,9,13,5,4,0.6923076923076923,0
104000,1351,77,3,1,0,2,12,14,5,3,0.8571428571428571,0
42500,944,45,1,1,0,0,7,9,6,4,0.7777777777777778,0
33000,786,42,1,1,0,1,14,15,2,3,0.9333333333333333,0
180000,1552,116,3,3,4,1,10,25,5,9,0.4,1
85000,1349,63,2,2,1,1,5,12,5,6,0.4166666666666667,1
54500,1298,42,1,1,0,1,2,12,5,8,0.16666666666666666,1
47000,979,48,2,0,2,2,3,5,4,35,0.6,0
40800,1133,36,1,0,3,1,3,9,4,36,0.3333333333333333,1
43000,956,45,1,0,0,0,4,9,5,7,0.4444444444444444,1
85000,1349,63,2,2,1,1,5,12,5,6,0.4166666666666667,1
29500,819,36,1,1,0,1,10,10,5,3,1.0,0
36500,1106,33,1,0,2,0,1,5,6,7,0.2,0
60000,882,68,2,2,1,2,8,10,6,6,0.8,0
100940,980,103,3,1,0,1,2,14,2,4,0.14285714285714285,1
55500,1291,43,2,1,2,0,1,4,4,4,0.25,0
59500,944,63,2,2,1,1,12,12,6,6,1.0,0
50000,1163,43,2,3,0,0,1,4,4,7,0.25,0
115000,1117,103,3,1,2,2,3,8,6,4,0.375,1
56000,982,57,1,1,0,1,7,12,5,4,0.5833333333333334,0
65000,1121,58,2,1,2,2,9,13,5,3,0.6923076923076923,0
80500,1073,75,2,1,0,1,5,12,5,4,0.4166666666666667,1
42500,944,45,1,1,1,2,4,9,5,4,0.4444444444444444,1
99000,990,100,3,2,2,1,7,10,5,10,0.7,0
105000,1280,82,4,1,2,2,5,6,5,36,0.8333333333333334,0
52500,921,57,2,1,3,0,2,9,6,4,0.2222222222222222,1
60000,1000,60,3,3,1,2,3,4,4,7,0.75,0
125000,1179,106,3,1,0,1,4,10,5,7,0.4,1
85000,1049,81,3,2,2,2,9,10,5,6,0.9,0
62000,1033,60,2,1,0,2,7,10,5,4,0.7,0
14500,806,18,1,1,2,0,5,5,5,4,1.0,0
68500,1022,67,3,1,0,0,5,9,5,4,0.5555555555555556,0
78000,929,84,3,1,0,0,8,10,5,4,0.8,0
63000,984,64,2,1,2,1,6,12,5,3,0.5,1
54000,931,58,2,1,1,1,7,7,5,5,1.0,0
83000,1025,81,3,2,2,2,2,10,5,6,0.2,1
115000,1045,110,3,3,1,1,7,13,5,4,0.5384615384615384,0
42500,802,53,2,1,0,1,10,10,5,3,1.0,0
77000,1116,69,2,1,2,1,7,10,5,5,0.7,0
61400,1023,60,3,1,2,2,4,5,5,4,0.8,0
72000,900,80,3,2,1,0,3,9,6,6,0.3333333333333333,1
40600,700,58,1,1,0,1,9,12,5,1,0.75,0
53900,700,77,2,1,0,1,3,12,2,1,0.25,1
33700,702,48,1,0,0,2,11,16,2,7,0.6875,0
67500,1055,64,3,1,2,0,3,4,5,4,0.75,0
49000,1089,45,1,1,1,1,2,9,5,4,0.2222222222222222,1
42500,944,45,1,1,2,0,4,9,5,4,0.4444444444444444,1
67500,1055,64,3,1,2,0,3,4,6,4,0.75,0
70500,1102,64,3,2,2,0,3,9,6,6,0.3333333333333333,1
56000,982,57,1,1,0,2,7,12,5,5,0.5833333333333334,0
80000,1067,75,2,1,0,2,5,12,5,5,0.4166666666666667,1
44500,927,48,1,1,0,1,8,10,2,3,0.8,0
12500,758,16,1,3,1,2,1,5,3,62,0.2,0
45000,750,60,2,2,0,2,4,4,5,10,1.0,0
36000,1200,30,1,3,2,2,3,3,6,7,1.0,0
55000,859,64,2,1,4,1,7,12,3,3,0.5833333333333334,0
30500,824,37,1,1,0,1,10,10,2,3,1.0,0
90000,1139,79,2,3,3,1,10,12,5,3,0.8333333333333334,0
57000,764,75,2,1,0,1,8,9,2,4,0.8888888888888888,0
63000,1235,51,2,2,4,1,6,10,5,8,0.6,0
43000,1194,36,1,1,2,0,8,9,6,10,0.8888888888888888,0
87600,1200,73,2,0,4,1,15,19,7,3,0.7894736842105263,0
34500,821,42,1,2,2,0,4,9,2,6,0.4444444444444444,1
115000,913,126,4,3,3,2,6,9,5,13,0.6666666666666666,0
65000,1300,50,2,1,4,0,3,5,6,4,0.6,0
39900,700,57,1,3,0,0,1,5,6,12,0.2,0
69000,885,78,3,0,3,0,6,9,5,42,0.6666666666666666,0
53000,1128,47,2,2,2,1,8,12,6,6,0.6666666666666666,0
63000,1212,52,2,1,4,0,4,5,5,4,0.8,0
47000,922,51,1,1,0,2,9,9,5,4,1.0,0
61500,946,65,2,1,2,1,6,12,5,4,0.5,1
47500,833,57,2,2,2,2,12,12,6,6,1.0,0
61500,1183,52,2,3,0,0,7,9,6,7,0.7777777777777778,0
87500,1108,79,2,1,0,1,8,12,5,4,0.6666666666666666,0
45000,1250,36,1,1,2,0,1,9,3,4,0.1111111111111111,0
34000,1308,26,1,3,2,2,4,4,3,7,1.0,0
62000,1192,52,2,3,1,0,7,9,6,7,0.7777777777777778,0
55000,1058,52,1,1,0,1,9,9,6,4,1.0,0
52500,1061,50,1,1,0,1,5,12,6,5,0.4166666666666667,1
192270,870,221,6 и более,1,0,1,14,14,2,5,1.0,0
213280,860,248,6 и более,1,0,1,13,14,2,6,0.9285714285714286,0
34500,841,41,1,3,3,1,14,16,2,3,0.875,0
38000,927,41,2,0,1,2,2,5,6,7,0.4,1
62000,886,70,2,0,1,1,3,10,6,8,0.3,1
36500,890,41,1,3,3,1,14,16,5,2,0.875,0
64000,1037,62,2,2,2,2,5,5,5,16,1.0,0
57500,1278,45,1,3,1,2,3,10,5,10,0.3,1
67000,1396,48,1,3,0,1,2,10,5,6,0.2,1
90000,999,90,3,1,1,1,5,10,5,9,0.5,1
165000,1083,152,3,1,0,2,3,8,5,22,0.375,1
35500,908,39,2,0,0,2,3,4,5,38,0.75,0
29000,792,37,1,1,0,1,12,13,5,1,0.9230769230769231,0
89000,1137,78,4,0,3,0,8,9,5,38,0.8888888888888888,0
57500,1106,52,2,1,0,0,2,9,5,40,0.2222222222222222,1
42000,1273,33,1,2,0,0,7,9,5,45,0.7777777777777778,0
53500,1216,44,2,0,3,0,1,4,6,7,0.25,0
180000,989,182,3,0,0,2,7,9,6,9,0.7777777777777778,0
60000,896,67,2,1,0,2,6,9,5,7,0.6666666666666666,0
40000,1143,35,1,1,2,1,7,9,5,4,0.7777777777777778,0
56000,1302,43,2,1,2,0,1,4,6,4,0.25,0
54000,1080,50,2,1,2,0,1,5,5,4,0.2,0
23000,719,32,1,2,0,2,7,7,2,5,1.0,0
52500,1382,38,1,1,0,1,2,12,5,4,0.16666666666666666,1
54000,931,58,2,1,2,1,1,4,5,4,0.25,0
139500,1033,135,3,3,0,1,4,12,2,7,0.3333333333333333,1
30000,811,37,1,1,2,2,2,3,5,4,0.6666666666666666,0
55000,1279,43,2,1,2,0,1,4,5,4,0.25,0
115000,1045,110,3,3,1,1,7,13,2,4,0.5384615384615384,0
105000,1029,102,3,1,0,1,11,16,5,3,0.6875,0
180000,1475,122,3,0,2,1,7,13,5,8,0.5384615384615384,0
83000,1025,81,3,2,2,2,2,10,5,6,0.2,1
92500,1101,84,2,3,4,1,9,10,5,8,0.9,0
51500,972,53,2,1,0,1,5,10,5,3,0.5,1
180000,1475,122,3,0,2,1,7,13,5,8,0.5384615384615384,0
29500,819,36,1,1,0,1,10,10,2,3,1.0,0
71600,804,89,3,1,0,1,2,12,2,4,0.16666666666666666,1
63000,1235,51,2,3,3,1,6,10,2,9,0.6,0
80000,1096,73,2,1,0,1,6,16,2,3,0.375,1
66000,1065,62,2,1,2,1,9,10,5,5,0.9,0
29000,967,30,1,1,0,1,7,12,2,3,0.5833333333333334,0
78000,929,84,3,1,0,0,8,10,5,4,0.8,0
41500,1221,34,1,1,2,0,4,5,4,4,0.8,0
29500,819,36,1,1,0,1,10,10,5,3,1.0,0
63000,984,64,2,1,2,1,6,12,5,3,0.5,1
39500,840,47,1,2,2,1,8,9,6,5,0.8888888888888888,0
85000,1349,63,2,2,1,1,5,12,5,6,0.4166666666666667,1
45500,1034,44,1,1,1,1,7,7,5,5,1.0,0
89800,1137,79,2,3,3,1,10,12,6,4,0.8333333333333334,0
59000,797,74,2,1,0,1,2,9,5,3,0.2222222222222222,1
92500,1101,84,2,3,4,1,9,10,5,8,0.9,0
59000,1157,51,2,3,4,1,5,9,5,8,0.5555555555555556,0
80000,1096,73,2,1,0,1,6,16,5,3,0.375,1
90000,1125,80,3,1,0,1,8,14,2,3,0.5714285714285714,0
85000,850,100,3,1,4,1,6,10,2,3,0.6,0
51000,1062,48,1,1,0,1,7,10,5,4,0.7,0
29500,819,36,1,1,0,1,10,10,2,3,1.0,0
89800,1131,79,2,3,3,1,10,12,5,4,0.8333333333333334,0
80000,1096,73,2,1,0,1,6,16,2,3,0.375,1
46000,1122,41,1,0,3,1,7,9,5,7,0.7777777777777778,0
89800,1137,79,2,3,3,1,10,12,5,4,0.8333333333333334,0
86000,754,114,4,3,1,1,11,15,2,3,0.7333333333333333,0
71600,804,89,3,1,0,1,2,12,2,4,0.16666666666666666,1
57500,1150,50,1,3,1,1,3,10,5,7,0.3,1
84000,1273,66,2,3,4,1,9,12,5,7,0.75,0
112000,1066,105,3,3,4,2,3,9,5,8,0.3333333333333333,1
49500,853,58,2,2,2,2,4,10,5,6,0.4,1
115000,1117,103,3,1,0,1,8,10,5,7,0.8,0
45000,1286,35,1,1,2,0,1,9,3,33,0.1111111111111111,0
49500,673,74,3,1,0,1,12,13,5,1,0.9230769230769231,0
54000,931,58,2,2,2,2,4,10,5,6,0.4,1
64500,670,96,3,1,4,1,5,13,5,2,0.38461538461538464,1
72000,1000,72,2,1,2,1,8,13,5,7,0.6153846153846154,0
108000,1049,103,3,1,0,1,1,10,5,7,0.1,0
98000,1153,85,3,3,1,1,2,10,5,11,0.2,1
69000,1095,63,3,0,2,0,5,5,5,7,1.0,0
57000,1239,46,1,2,1,1,12,12,5,5,1.0,0
155250,1150,135,3,1,3,1,4,4,5,3,1.0,0
39500,940,42,1,0,0,1,7,9,5,5,0.7777777777777778,0
56000,1217,46,2,2,1,1,12,12,5,5,1.0,0
58000,1289,45,2,3,4,2,4,10,6,7,0.4,1
56000,1120,50,1,3,1,1,3,10,5,7,0.3,1
61000,924,66,2,1,0,1,12,12,5,7,1.0,0
22500,682,33,1,0,1,1,8,10,2,5,0.8,0
29000,967,30,1,1,0,1,7,12,1,3,0.5833333333333334,0
87500,841,104,3,1,0,2,3,12,2,4,0.25,1
44500,1011,44,1,1,2,0,1,9,5,4,0.1111111111111111,0
39500,1234,32,1,1,2,0,4,4,5,4,1.0,0
56500,942,60,3,0,1,2,5,5,6,7,1.0,0
39000,1083,36,1,1,2,0,1,5,5,4,0.2,0
56000,1191,47,1,3,3,1,10,10,6,7,1.0,0
72000,1075,67,2,1,0,0,5,9,5,4,0.5555555555555556,0
84000,1050,80,3,1,2,1,3,8,5,10,0.375,1
60500,1043,58,2,3,1,0,7,9,5,7,0.7777777777777778,0
31500,656,48,2,3,0,1,1,2,5,7,0.5,0
63000,636,99,3,2,2,1,12,14,0,4,0.8571428571428571,0
80000,1127,71,2,1,3,1,3,10,4,8,0.3,1
180000,1475,122,3,0,2,2,7,12,5,7,0.5833333333333334,0
112000,1109,101,3,2,3,1,2,12,5,6,0.16666666666666666,1
47000,1093,43,2,1,2,0,4,4,6,4,1.0,0
99000,1207,82,2,3,4,1,9,9,5,8,1.0,0
62000,886,70,4,0,3,0,4,9,4,40,0.4444444444444444,1
67000,1117,60,3,1,2,0,2,5,3,4,0.4,1
113000,601,188,6 и более,2,0,2,5,6,2,13,0.8333333333333334,0
37000,905,41,1,3,3,1,14,16,2,7,0.875,0
36000,1000,36,1,1,2,0,8,9,6,4,0.8888888888888888,0
72000,1000,72,2,1,2,1,8,12,5,7,0.6666666666666666,0
99500,1093,91,3,1,2,1,12,12,5,4,1.0,0
46500,989,47,2,1,2,0,5,5,5,4,1.0,0
57000,820,69,2,1,0,2,6,14,2,3,0.42857142857142855,1
200000,1198,167,4,0,2,1,10,13,5,8,0.7692307692307693,0
48500,1010,48,1,1,0,1,8,9,5,3,0.8888888888888888,0
193050,1170,165,4,3,4,2,4,10,2,6,0.4,1
44000,1257,35,1,2,4,2,2,5,6,36,0.4,1
130000,1250,104,3,1,0,1,13,14,5,6,0.9285714285714286,0
62500,1078,58,3,2,4,0,4,5,5,6,0.8,0
172200,1230,140,3,1,2,1,7,15,2,3,0.4666666666666667,1
43500,1243,35,1,0,3,0,4,9,5,7,0.4444444444444444,1
37000,822,45,2,3,3,1,8,16,2,7,0.5,1
